plotid,species_id,foundOnPlot
HEW6,881,0
HEW6,882,0
HEW6,883,0
HEW6,884,0
HEW6,885,0
HEW6,886,0
HEW6,887,0
HEW6,888,0
HEW6,889,0
HEW6,890,0
HEW6,891,0
HEW6,892,0
HEW6,893,0
HEW6,894,0
HEW6,895,0
HEW6,896,0
HEW6,897,0
HEW6,898,0
HEW6,899,0
HEW6,900,0
HEW6,901,0
HEW6,902,0
HEW6,903,0
HEW6,904,0
HEW6,905,0
HEW6,906,0
HEW6,907,0
HEW6,908,0
HEW6,909,0
HEW6,910,1
HEW6,911,1
HEW6,912,0
HEW6,913,0
HEW6,914,0
HEW6,915,0
HEW6,916,1
HEW6,917,0
HEW6,918,0
HEW6,919,0
HEW6,920,1
HEW6,921,1
HEW6,922,0
HEW6,923,0
HEW6,924,0
HEW6,925,0
HEW6,926,0
HEW6,927,0
HEW6,928,0
HEW6,929,0
HEW6,930,0
HEW6,931,0
HEW6,932,0
HEW6,933,1
HEW6,934,1
HEW6,935,0
HEW6,936,0
HEW6,937,1
HEW6,938,0
HEW6,939,0
HEW6,940,1
HEW6,941,0
HEW6,942,0
HEW6,943,0
HEW6,944,0
HEW6,945,0
HEW6,946,0
HEW6,947,1
HEW6,948,0
HEW6,949,0
HEW6,950,0
HEW6,951,0
HEW6,952,0
HEW6,953,0
HEW6,954,0
HEW6,955,0
HEW6,956,0
HEW6,957,0
HEW6,958,0
HEW6,959,0
HEW6,960,0
HEW6,961,0
HEW6,962,0
HEW6,963,0
HEW6,964,0
HEW6,965,0
HEW6,966,1
HEW6,967,0
HEW6,968,0
HEW6,969,0
HEW6,970,1
HEW6,971,1
HEW6,972,0
HEW6,973,0
HEW6,974,0
HEW6,975,0
HEW6,976,0
HEW6,977,0
HEW6,978,0
HEW6,979,0
HEW6,980,0
HEW6,981,0
HEW6,982,0
HEW6,983,0
HEW6,984,0
HEW6,985,0
HEW6,986,0
HEW6,987,0
HEW6,988,0
HEW6,989,0
HEW6,990,0
HEW6,991,0
HEW6,992,0
HEW6,993,0
HEW6,994,0
HEW6,995,0
HEW6,996,0
HEW6,997,0
HEW6,998,0
HEW6,999,0
HEW6,1000,0
HEW10,1,0
HEW10,2,0
HEW10,3,0
HEW10,4,0
HEW10,5,0
HEW10,6,0
HEW10,7,1
HEW10,8,0
HEW10,9,0
HEW10,10,0
HEW10,11,0
HEW10,12,0
HEW10,13,0
HEW10,14,1
HEW10,15,0
HEW10,16,0
HEW10,17,0
HEW10,18,0
HEW10,19,0
HEW10,20,0
HEW10,21,1
HEW10,22,0
HEW10,23,0
HEW10,24,0
HEW10,25,1
HEW10,26,0
HEW10,27,1
HEW10,28,1
HEW10,29,0
HEW10,30,0
HEW10,31,0
HEW10,32,0
HEW10,33,0
HEW10,34,0
HEW10,35,0
HEW10,36,0
HEW10,37,0
HEW10,38,0
HEW10,39,0
HEW10,40,1
HEW10,41,0
HEW10,42,0
HEW10,43,0
HEW10,44,0
HEW10,45,0
HEW10,46,0
HEW10,47,0
HEW10,48,1
HEW10,49,1
HEW10,50,0
HEW10,51,1
HEW10,52,0
HEW10,53,0
HEW10,54,0
HEW10,55,0
HEW10,56,0
HEW10,57,0
HEW10,58,1
HEW10,59,0
HEW10,60,0
HEW10,61,0
HEW10,62,0
HEW10,63,0
HEW10,64,0
HEW10,65,0
HEW10,66,0
HEW10,67,0
HEW10,68,0
HEW10,69,0
HEW10,70,0
HEW10,71,0
HEW10,72,0
HEW10,73,1
HEW10,74,1
HEW10,75,0
HEW10,76,0
HEW10,77,0
HEW10,78,1
HEW10,79,0
HEW10,80,0
HEW10,81,0
HEW10,82,0
HEW10,83,0
HEW10,84,0
HEW10,85,0
HEW10,86,0
HEW10,87,0
HEW10,88,0
HEW10,89,0
HEW10,90,0
HEW10,91,0
HEW10,92,1
HEW10,93,0
HEW10,94,0
HEW10,95,0
HEW10,96,0
HEW10,97,0
HEW10,98,1
HEW10,99,0
HEW10,100,0
HEW10,101,1
HEW10,102,0
HEW10,103,0
HEW10,104,0
HEW10,105,0
HEW10,106,0
HEW10,107,0
HEW10,108,0
HEW10,109,0
HEW10,110,0
HEW10,111,0
HEW10,112,0
HEW10,113,0
HEW10,114,0
HEW10,115,0
HEW10,116,0
HEW10,117,0
HEW10,118,0
HEW10,119,0
HEW10,120,0
HEW10,121,0
HEW10,122,0
HEW10,123,0
HEW10,124,0
HEW10,125,0
HEW10,126,0
HEW10,127,0
HEW10,128,0
HEW10,129,0
HEW10,130,1
HEW10,131,0
HEW10,132,0
HEW10,133,0
HEW10,134,0
HEW10,135,0
HEW10,136,1
HEW10,137,0
HEW10,138,0
HEW10,139,0
HEW10,140,0
HEW10,141,0
HEW10,142,0
HEW10,143,0
HEW10,144,0
HEW10,145,0
HEW10,146,0
HEW10,147,0
HEW10,148,0
HEW10,149,0
HEW10,150,0
HEW10,151,0
HEW10,152,0
HEW10,153,0
HEW10,154,0
HEW10,155,0
HEW10,156,0
HEW10,157,0
HEW10,158,1
HEW10,159,0
HEW10,160,0
HEW10,161,0
HEW10,162,0
HEW10,163,0
HEW10,164,0
HEW10,165,0
HEW10,166,0
HEW10,167,0
HEW10,168,1
HEW10,169,1
HEW10,170,1
HEW10,171,0
HEW10,172,1
HEW10,173,0
HEW10,174,0
HEW10,175,1
HEW10,176,0
HEW10,177,0
HEW10,178,1
HEW10,179,0
HEW10,180,1
HEW10,181,0
HEW10,182,1
HEW10,183,0
HEW10,184,0
HEW10,185,1
HEW10,186,0
HEW10,187,0
HEW10,188,0
HEW10,189,1
HEW10,190,0
HEW10,191,0
HEW10,192,0
HEW10,193,1
HEW10,194,0
HEW10,195,0
HEW10,196,0
HEW10,197,0
HEW10,198,0
HEW10,199,0
HEW10,200,0
HEW10,201,1
HEW10,202,0
HEW10,203,0
HEW10,204,0
HEW10,205,0
HEW10,206,0
HEW10,207,0
HEW10,208,0
HEW10,209,0
HEW10,210,0
HEW10,211,0
HEW10,212,0
HEW10,213,0
HEW10,214,0
HEW10,215,0
HEW10,216,0
HEW10,217,0
HEW10,218,0
HEW10,219,0
HEW10,220,0
HEW10,221,0
HEW10,222,0
HEW10,223,0
HEW10,224,0
HEW10,225,0
HEW10,226,0
HEW10,227,0
HEW10,228,0
HEW10,229,0
HEW10,230,0
HEW10,231,0
HEW10,232,0
HEW10,233,0
HEW10,234,0
HEW10,235,1
HEW10,236,0
HEW10,237,0
HEW10,238,0
HEW10,239,0
HEW10,240,0
HEW10,241,0
HEW10,242,0
HEW10,243,0
HEW10,244,0
HEW10,245,0
HEW10,246,0
HEW10,247,0
HEW10,248,0
HEW10,249,0
HEW10,250,0
HEW10,251,0
HEW10,252,0
HEW10,253,0
HEW10,254,0
HEW10,255,0
HEW10,256,0
HEW10,257,0
HEW10,258,0
HEW10,259,0
HEW10,260,1
HEW10,261,0
HEW10,262,0
HEW10,263,0
HEW10,264,0
HEW10,265,0
HEW10,266,1
HEW10,267,0
HEW10,268,0
HEW10,269,0
HEW10,270,0
HEW10,271,1
HEW10,272,1
HEW10,273,0
HEW10,274,1
HEW10,275,1
HEW10,276,0
HEW10,277,0
HEW10,278,0
HEW10,279,0
HEW10,280,0
HEW10,281,0
HEW10,282,0
HEW10,283,0
HEW10,284,0
HEW10,285,0
HEW10,286,0
HEW10,287,0
HEW10,288,0
HEW10,289,0
HEW10,290,0
HEW10,291,0
HEW10,292,0
HEW10,293,0
HEW10,294,0
HEW10,295,0
HEW10,296,0
HEW10,297,0
HEW10,298,1
HEW10,299,0
HEW10,300,0
HEW10,301,0
HEW10,302,0
HEW10,303,0
HEW10,304,0
HEW10,305,1
HEW10,306,0
HEW10,307,1
HEW10,308,0
HEW10,309,0
HEW10,310,0
HEW10,311,0
HEW10,312,0
HEW10,313,0
HEW10,314,1
HEW10,315,0
HEW10,316,1
HEW10,317,0
HEW10,318,0
HEW10,319,0
HEW10,320,0
HEW10,321,1
HEW10,322,1
HEW10,323,1
HEW10,324,0
HEW10,325,0
HEW10,326,0
HEW10,327,0
HEW10,328,0
HEW10,329,0
HEW10,330,0
HEW10,331,0
HEW10,332,0
HEW10,333,0
HEW10,334,0
HEW10,335,0
HEW10,336,0
HEW10,337,0
HEW10,338,1
HEW10,339,1
HEW10,340,0
HEW10,341,0
HEW10,342,0
HEW10,343,0
HEW10,344,1
HEW10,345,0
HEW10,346,0
HEW10,347,0
HEW10,348,0
HEW10,349,0
HEW10,350,1
HEW10,351,0
HEW10,352,0
HEW10,353,0
HEW10,354,0
HEW10,355,0
HEW10,356,0
HEW10,357,1
HEW10,358,0
HEW10,359,0
HEW10,360,0
HEW10,361,0
HEW10,362,0
HEW10,363,0
HEW10,364,0
HEW10,365,1
HEW10,366,0
HEW10,367,0
HEW10,368,0
HEW10,369,0
HEW10,370,0
HEW10,371,0
HEW10,372,0
HEW10,373,0
HEW10,374,0
HEW10,375,0
HEW10,376,1
HEW10,377,0
HEW10,378,0
HEW10,379,0
HEW10,380,0
HEW10,381,0
HEW10,382,0
HEW10,383,0
HEW10,384,0
HEW10,385,0
HEW10,386,0
HEW10,387,0
HEW10,388,0
HEW10,389,0
HEW10,390,0
HEW10,391,0
HEW10,392,0
HEW10,393,1
HEW10,394,0
HEW10,395,0
HEW10,396,0
HEW10,397,0
HEW10,398,0
HEW10,399,0
HEW10,400,0
HEW10,401,1
HEW10,402,1
HEW10,403,1
HEW10,404,1
HEW10,405,1
HEW10,406,1
HEW10,407,1
HEW10,408,1
HEW10,409,1
HEW10,410,1
HEW10,411,1
HEW10,412,1
HEW10,413,1
HEW10,414,1
HEW10,415,1
HEW10,416,1
HEW10,417,1
HEW10,418,0
HEW10,419,0
HEW10,420,0
HEW10,421,0
HEW10,422,0
HEW10,423,0
HEW10,424,0
HEW10,425,0
HEW10,426,0
HEW10,427,0
HEW10,428,0
HEW10,429,0
HEW10,430,0
HEW10,431,0
HEW10,432,0
HEW10,433,0
HEW10,434,0
HEW10,435,0
HEW10,436,0
HEW10,437,0
HEW10,438,0
HEW10,439,0
HEW10,440,0
HEW10,441,0
HEW10,442,1
HEW10,443,0
HEW10,444,0
HEW10,445,0
HEW10,446,0
HEW10,447,0
HEW10,448,0
HEW10,449,0
HEW10,450,0
HEW10,451,0
HEW10,452,0
HEW10,453,0
HEW10,454,0
HEW10,455,0
HEW10,456,0
HEW10,457,0
HEW10,458,0
HEW10,459,0
HEW10,460,0
HEW10,461,0
HEW10,462,0
HEW10,463,0
HEW10,464,0
HEW10,465,0
HEW10,466,0
HEW10,467,0
HEW10,468,0
HEW10,469,0
HEW10,470,0
HEW10,471,0
HEW10,472,0
HEW10,473,0
HEW10,474,0
HEW10,475,0
HEW10,476,0
HEW10,477,0
HEW10,478,0
HEW10,479,0
HEW10,480,0
HEW10,481,0
HEW10,482,0
HEW10,483,0
HEW10,484,0
HEW10,485,0
HEW10,486,1
HEW10,487,0
HEW10,488,0
HEW10,489,0
HEW10,490,0
HEW10,491,0
HEW10,492,0
HEW10,493,0
HEW10,494,0
HEW10,495,0
HEW10,496,0
HEW10,497,0
HEW10,498,0
HEW10,499,0
HEW10,500,0
HEW10,501,0
HEW10,502,0
HEW10,503,0
HEW10,504,0
HEW10,505,0
HEW10,506,0
HEW10,507,0
HEW10,508,0
HEW10,509,0
HEW10,510,0
HEW10,511,0
HEW10,512,0
HEW10,513,0
HEW10,514,0
HEW10,515,0
HEW10,516,0
HEW10,517,0
HEW10,518,0
HEW10,519,0
HEW10,520,0
HEW10,521,0
HEW10,522,0
HEW10,523,0
HEW10,524,0
HEW10,525,0
HEW10,526,0
HEW10,527,0
HEW10,528,0
HEW10,529,0
HEW10,530,0
HEW10,531,0
HEW10,532,0
HEW10,533,0
HEW10,534,0
HEW10,535,0
HEW10,536,0
HEW10,537,0
HEW10,538,0
HEW10,539,0
HEW10,540,0
HEW10,541,0
HEW10,542,0
HEW10,543,1
HEW10,544,0
HEW10,545,0
HEW10,546,0
HEW10,547,0
HEW10,548,0
HEW10,549,0
HEW10,550,0
HEW10,551,0
HEW10,552,0
HEW10,553,0
HEW10,554,0
HEW10,555,0
HEW10,556,0
HEW10,557,0
HEW10,558,0
HEW10,559,0
HEW10,560,0
HEW10,561,0
HEW10,562,0
HEW10,563,0
HEW10,564,0
HEW10,565,0
HEW10,566,0
HEW10,567,0
HEW10,568,0
HEW10,569,0
HEW10,570,0
HEW10,571,0
HEW10,572,0
HEW10,573,0
HEW10,574,0
HEW10,575,0
HEW10,576,0
HEW10,577,0
HEW10,578,0
HEW10,579,0
HEW10,580,0
HEW10,581,0
HEW10,582,0
HEW10,583,0
HEW10,584,0
HEW10,585,0
HEW10,586,0
HEW10,587,0
HEW10,588,0
HEW10,589,0
HEW10,590,0
HEW10,591,0
HEW10,592,0
HEW10,593,0
HEW10,594,0
HEW10,595,0
HEW10,596,0
HEW10,597,0
HEW10,598,0
HEW10,599,0
HEW10,600,0
HEW10,601,0
HEW10,602,0
HEW10,603,0
HEW10,604,0
HEW10,605,0
HEW10,606,0
HEW10,607,0
HEW10,608,0
HEW10,609,0
HEW10,610,0
HEW10,611,0
HEW10,612,0
HEW10,613,0
HEW10,614,0
HEW10,615,0
HEW10,616,0
HEW10,617,0
HEW10,618,0
HEW10,619,0
HEW10,620,0
HEW10,621,0
HEW10,622,0
HEW10,623,0
HEW10,624,0
HEW10,625,1
HEW10,626,0
HEW10,627,0
HEW10,628,0
HEW10,629,0
HEW10,630,0
HEW10,631,0
HEW10,632,0
HEW10,633,0
HEW10,634,0
HEW10,635,0
HEW10,636,0
HEW10,637,0
HEW10,638,0
HEW10,639,0
HEW10,640,0
HEW10,641,0
HEW10,642,0
HEW10,643,0
HEW10,644,0
HEW10,645,0
HEW10,646,0
HEW10,647,0
HEW10,648,0
HEW10,649,0
HEW10,650,0
HEW10,651,0
HEW10,652,0
HEW10,653,0
HEW10,654,0
HEW10,655,0
HEW10,656,0
HEW10,657,0
HEW10,658,0
HEW10,659,0
HEW10,660,0
HEW10,661,0
HEW10,662,0
HEW10,663,0
HEW10,664,0
HEW10,665,0
HEW10,666,0
HEW10,667,0
HEW10,668,0
HEW10,669,0
HEW10,670,0
HEW10,671,0
HEW10,672,0
HEW10,673,0
HEW10,674,0
HEW10,675,0
HEW10,676,0
HEW10,677,0
HEW10,678,0
HEW10,679,0
HEW10,680,0
HEW10,681,0
HEW10,682,0
HEW10,683,0
HEW10,684,0
HEW10,685,0
HEW10,686,0
HEW10,687,0
HEW10,688,0
HEW10,689,0
HEW10,690,0
HEW10,691,0
HEW10,692,0
HEW10,693,0
HEW10,694,0
HEW10,695,0
HEW10,696,0
HEW10,697,0
HEW10,698,0
HEW10,699,0
HEW10,700,0
HEW10,701,0
HEW10,702,0
HEW10,703,0
HEW10,704,0
HEW10,705,0
HEW10,706,1
HEW10,707,0
HEW10,708,0
HEW10,709,0
HEW10,710,0
HEW10,711,0
HEW10,712,0
HEW10,713,0
HEW10,714,0
HEW10,715,0
HEW10,716,0
HEW10,717,1
HEW10,718,0
HEW10,719,0
HEW10,720,0
HEW10,721,0
HEW10,722,0
HEW10,723,0
HEW10,724,0
HEW10,725,0
HEW10,726,0
HEW10,727,0
HEW10,728,0
HEW10,729,0
HEW10,730,0
HEW10,731,0
HEW10,732,0
HEW10,733,0
HEW10,734,0
HEW10,735,0
HEW10,736,0
HEW10,737,0
HEW10,738,0
HEW10,739,0
HEW10,740,0
HEW10,741,0
HEW10,742,0
HEW10,743,0
HEW10,744,0
HEW10,745,1
HEW10,746,0
HEW10,747,0
HEW10,748,1
HEW10,749,0
HEW10,750,1
HEW10,751,0
HEW10,752,0
HEW10,753,0
HEW10,754,0
HEW10,755,0
HEW10,756,0
HEW10,757,0
HEW10,758,0
HEW10,759,0
HEW10,760,0
HEW10,761,0
HEW10,762,0
HEW10,763,0
HEW10,764,0
HEW10,765,0
HEW10,766,0
HEW10,767,0
HEW10,768,0
HEW10,769,0
HEW10,770,0
HEW10,771,0
HEW10,772,0
HEW10,773,0
HEW10,774,0
HEW10,775,0
HEW10,776,0
HEW10,777,0
HEW10,778,0
HEW10,779,0
HEW10,780,0
HEW10,781,0
HEW10,782,0
HEW10,783,0
HEW10,784,0
HEW10,785,0
HEW10,786,0
HEW10,787,0
HEW10,788,0
HEW10,789,0
HEW10,790,0
HEW10,791,0
HEW10,792,0
HEW10,793,0
HEW10,794,0
HEW10,795,0
HEW10,796,0
HEW10,797,0
HEW10,798,0
HEW10,799,0
HEW10,800,0
HEW10,801,0
HEW10,802,0
HEW10,803,0
HEW10,804,0
HEW10,805,0
HEW10,806,0
HEW10,807,0
HEW10,808,0
HEW10,809,0
HEW10,810,0
HEW10,811,0
HEW10,812,0
HEW10,813,0
HEW10,814,0
HEW10,815,0
HEW10,816,0
HEW10,817,0
HEW10,818,0
HEW10,819,0
HEW10,820,0
HEW10,821,0
HEW10,822,0
HEW10,823,0
HEW10,824,0
HEW10,825,1
HEW10,826,0
HEW10,827,0
HEW10,828,0
HEW10,829,0
HEW10,830,0
HEW10,831,0
HEW10,832,1
HEW10,833,0
HEW10,834,0
HEW10,835,0
HEW10,836,0
HEW10,837,0
HEW10,838,1
HEW10,839,0
HEW10,840,0
HEW10,841,0
HEW10,842,0
HEW10,843,0
HEW10,844,0
HEW10,845,0
HEW10,846,0
HEW10,847,0
HEW10,848,0
HEW10,849,0
HEW10,850,0
HEW10,851,0
HEW10,852,0
HEW10,853,0
HEW10,854,0
HEW10,855,0
HEW10,856,0
HEW10,857,1
HEW10,858,1
HEW10,859,1
HEW10,860,1
HEW10,861,1
HEW10,862,0
HEW10,863,0
HEW10,864,0
HEW10,865,0
HEW10,866,0
HEW10,867,0
HEW10,868,0
HEW10,869,0
HEW10,870,0
HEW10,871,0
HEW10,872,0
HEW10,873,0
HEW10,874,0
HEW10,875,0
HEW10,876,0
HEW10,877,0
HEW10,878,0
HEW10,879,0
HEW10,880,0
HEW10,881,0
HEW10,882,0
HEW10,883,0
HEW10,884,0
HEW10,885,0
HEW10,886,0
HEW10,887,0
HEW10,888,0
HEW10,889,0
HEW10,890,0
HEW10,891,0
HEW10,892,0
HEW10,893,0
HEW10,894,0
HEW10,895,0
HEW10,896,0
HEW10,897,0
HEW10,898,0
HEW10,899,0
HEW10,900,0
HEW10,901,0
HEW10,902,0
HEW10,903,0
HEW10,904,0
HEW10,905,0
HEW10,906,0
HEW10,907,0
HEW10,908,0
HEW10,909,0
HEW10,910,0
HEW10,911,0
HEW10,912,0
HEW10,913,0
HEW10,914,0
HEW10,915,0
HEW10,916,0
HEW10,917,0
HEW10,918,0
HEW10,919,0
HEW10,920,0
HEW10,921,0
HEW10,922,0
HEW10,923,0
HEW10,924,0
HEW10,925,0
HEW10,926,0
HEW10,927,0
HEW10,928,0
HEW10,929,0
HEW10,930,0
HEW10,931,0
HEW10,932,1
HEW10,933,0
HEW10,934,0
HEW10,935,0
HEW10,936,0
HEW10,937,1
HEW10,938,0
HEW10,939,0
HEW10,940,0
HEW10,941,0
HEW10,942,0
HEW10,943,0
HEW10,944,0
HEW10,945,0
HEW10,946,0
HEW10,947,0
HEW10,948,0
HEW10,949,0
HEW10,950,0
HEW10,951,0
HEW10,952,0
HEW10,953,0
HEW10,954,0
HEW10,955,0
HEW10,956,0
HEW10,957,0
HEW10,958,0
HEW10,959,0
HEW10,960,0
HEW10,961,0
HEW10,962,0
HEW10,963,0
HEW10,964,0
HEW10,965,0
HEW10,966,0
HEW10,967,0
HEW10,968,0
HEW10,969,0
HEW10,970,0
HEW10,971,0
HEW10,972,0
HEW10,973,0
HEW10,974,0
HEW10,975,0
HEW10,976,0
HEW10,977,0
HEW10,978,0
HEW10,979,0
HEW10,980,0
HEW10,981,0
HEW10,982,0
HEW10,983,0
HEW10,984,0
HEW10,985,0
HEW10,986,0
HEW10,987,0
HEW10,988,0
HEW10,989,0
HEW10,990,0
HEW10,991,0
HEW10,992,0
HEW10,993,0
HEW10,994,0
HEW10,995,0
HEW10,996,0
HEW10,997,0
HEW10,998,0
HEW10,999,0
HEW10,1000,0
HEW11,1,0
HEW11,2,0
HEW11,3,0
HEW11,4,0
HEW11,5,0
HEW11,6,0
HEW11,7,0
HEW11,8,0
HEW11,9,1
HEW11,10,0
HEW11,11,0
HEW11,12,0
HEW11,13,0
HEW11,14,1
HEW11,15,1
HEW11,16,0
HEW11,17,0
HEW11,18,0
HEW11,19,0
HEW11,20,0
HEW11,21,0
HEW11,22,1
HEW11,23,0
HEW11,24,0
HEW11,25,1
HEW11,26,0
HEW11,27,1
HEW11,28,1
HEW11,29,0
HEW11,30,0
HEW11,31,0
HEW11,32,0
HEW11,33,0
HEW11,34,0
HEW11,35,0
HEW11,36,0
HEW11,37,0
HEW11,38,1
HEW11,39,1
HEW11,40,1
HEW11,41,0
HEW11,42,1
HEW11,43,0
HEW11,44,0
HEW11,45,0
HEW11,46,0
HEW11,47,0
HEW11,48,1
HEW11,49,1
HEW11,50,1
HEW11,51,1
HEW11,52,0
HEW11,53,0
HEW11,54,0
HEW11,55,0
HEW11,56,0
HEW11,57,0
HEW11,58,1
HEW11,59,0
HEW11,60,0
HEW11,61,0
HEW11,62,0
HEW11,63,0
HEW11,64,0
HEW11,65,1
HEW11,66,0
HEW11,67,0
HEW11,68,0
HEW11,69,1
HEW11,70,0
HEW11,71,0
HEW11,72,0
HEW11,73,1
HEW11,74,1
HEW11,75,0
HEW11,76,0
HEW11,77,1
HEW11,78,0
HEW11,79,1
HEW11,80,0
HEW11,81,1
HEW11,82,0
HEW11,83,0
HEW11,84,0
HEW11,85,0
HEW11,86,0
HEW11,87,0
HEW11,88,0
HEW11,89,0
HEW11,90,0
HEW11,91,0
HEW11,92,0
HEW11,93,0
HEW11,94,0
HEW11,95,0
HEW11,96,0
HEW11,97,0
HEW11,98,0
HEW11,99,0
HEW11,100,1
HEW11,101,0
HEW11,102,0
HEW11,103,1
HEW11,104,0
HEW11,105,0
HEW11,106,0
HEW11,107,1
HEW11,108,0
HEW11,109,1
HEW11,110,0
HEW11,111,0
HEW11,112,0
HEW11,113,1
HEW11,114,0
HEW11,115,0
HEW11,116,0
HEW11,117,0
HEW11,118,0
HEW11,119,0
HEW11,120,0
HEW11,121,0
HEW11,122,0
HEW11,123,0
HEW11,124,0
HEW11,125,0
HEW11,126,0
HEW11,127,0
HEW11,128,0
HEW11,129,1
HEW11,130,1
HEW11,131,0
HEW11,132,0
HEW11,133,0
HEW11,134,0
HEW11,135,1
HEW11,136,0
HEW11,137,0
HEW11,138,0
HEW11,139,0
HEW11,140,1
HEW11,141,0
HEW11,142,0
HEW11,143,0
HEW11,144,0
HEW11,145,0
HEW11,146,0
HEW11,147,0
HEW11,148,0
HEW11,149,0
HEW11,150,0
HEW11,151,0
HEW11,152,0
HEW11,153,0
HEW11,154,0
HEW11,155,0
HEW11,156,0
HEW11,157,0
HEW11,158,0
HEW11,159,0
HEW11,160,0
HEW11,161,0
HEW11,162,0
HEW11,163,0
HEW11,164,1
HEW11,165,0
HEW11,166,0
HEW11,167,0
HEW11,168,0
HEW11,169,0
HEW11,170,0
HEW11,171,0
HEW11,172,1
HEW11,173,0
HEW11,174,1
HEW11,175,0
HEW11,176,0
HEW11,177,0
HEW11,178,1
HEW11,179,0
HEW11,180,1
HEW11,181,0
HEW11,182,1
HEW11,183,0
HEW11,184,0
HEW11,185,1
HEW11,186,1
HEW11,187,0
HEW11,188,1
HEW11,189,0
HEW11,190,0
HEW11,191,0
HEW11,192,0
HEW11,193,0
HEW11,194,0
HEW11,195,1
HEW11,196,0
HEW11,197,0
HEW11,198,0
HEW11,199,0
HEW11,200,0
HEW11,201,0
HEW11,202,0
HEW11,203,1
HEW11,204,0
HEW11,205,0
HEW11,206,0
HEW11,207,0
HEW11,208,0
HEW11,209,1
HEW11,210,0
HEW11,211,0
HEW11,212,0
HEW11,213,0
HEW11,214,0
HEW11,215,0
HEW11,216,0
HEW11,217,0
HEW11,218,0
HEW11,219,0
HEW11,220,0
HEW11,221,0
HEW11,222,0
HEW11,223,0
HEW11,224,0
HEW11,225,0
HEW11,226,0
HEW11,227,0
HEW11,228,0
HEW11,229,0
HEW11,230,0
HEW11,231,0
HEW11,232,0
HEW11,233,0
HEW11,234,1
HEW11,235,1
HEW11,236,0
HEW11,237,0
HEW11,238,0
HEW11,239,0
HEW11,240,0
HEW11,241,0
HEW11,242,0
HEW11,243,0
HEW11,244,0
HEW11,245,1
HEW11,246,0
HEW11,247,0
HEW11,248,0
HEW11,249,0
HEW11,250,0
HEW11,251,0
HEW11,252,0
HEW11,253,0
HEW11,254,0
HEW11,255,0
HEW11,256,0
HEW11,257,0
HEW11,258,0
HEW11,259,0
HEW11,260,0
HEW11,261,0
HEW11,262,0
HEW11,263,0
HEW11,264,1
HEW11,265,0
HEW11,266,0
HEW11,267,0
HEW11,268,1
HEW11,269,0
HEW11,270,0
HEW11,271,0
HEW11,272,1
HEW11,273,0
HEW11,274,0
HEW11,275,0
HEW11,276,0
HEW11,277,0
HEW11,278,0
HEW11,279,0
HEW11,280,0
HEW11,281,0
HEW11,282,0
HEW11,283,0
HEW11,284,1
HEW11,285,0
HEW11,286,0
HEW11,287,0
HEW11,288,0
HEW11,289,0
HEW11,290,0
HEW11,291,0
HEW11,292,0
HEW11,293,0
HEW11,294,0
HEW11,295,1
HEW11,296,0
HEW11,297,0
HEW11,298,1
HEW11,299,0
HEW11,300,0
HEW11,301,0
HEW11,302,1
HEW11,303,0
HEW11,304,0
HEW11,305,1
HEW11,306,0
HEW11,307,1
HEW11,308,0
HEW11,309,0
HEW11,310,0
HEW11,311,0
HEW11,312,1
HEW11,313,0
HEW11,314,0
HEW11,315,0
HEW11,316,0
HEW11,317,0
HEW11,318,0
HEW11,319,0
HEW11,320,0
HEW11,321,1
HEW11,322,0
HEW11,323,1
HEW11,324,0
HEW11,325,0
HEW11,326,0
HEW11,327,0
HEW11,328,0
HEW11,329,0
HEW11,330,0
HEW11,331,0
HEW11,332,0
HEW11,333,1
HEW11,334,0
HEW11,335,1
HEW11,336,0
HEW11,337,0
HEW11,338,1
HEW11,339,1
HEW11,340,0
HEW11,341,1
HEW11,342,0
HEW11,343,0
HEW11,344,1
HEW11,345,0
HEW11,346,0
HEW11,347,0
HEW11,348,0
HEW11,349,0
HEW11,350,0
HEW11,351,0
HEW11,352,0
HEW11,353,0
HEW11,354,0
HEW11,355,0
HEW11,356,0
HEW11,357,1
HEW11,358,0
HEW11,359,0
HEW11,360,0
HEW11,361,0
HEW11,362,0
HEW11,363,0
HEW11,364,0
HEW11,365,1
HEW11,366,0
HEW11,367,0
HEW11,368,0
HEW11,369,0
HEW11,370,0
HEW11,371,1
HEW11,372,0
HEW11,373,0
HEW11,374,0
HEW11,375,0
HEW11,376,1
HEW11,377,1
HEW11,378,0
HEW11,379,0
HEW11,380,0
HEW11,381,0
HEW11,382,0
HEW11,383,0
HEW11,384,0
HEW11,385,0
HEW11,386,0
HEW11,387,0
HEW11,388,0
HEW11,389,0
HEW11,390,0
HEW11,391,0
HEW11,392,0
HEW11,393,0
HEW11,394,0
HEW11,395,0
HEW11,396,0
HEW11,397,0
HEW11,398,0
HEW11,399,0
HEW11,400,0
HEW11,401,1
HEW11,402,1
HEW11,403,1
HEW11,404,1
HEW11,405,1
HEW11,406,1
HEW11,407,1
HEW11,408,1
HEW11,409,1
HEW11,410,1
HEW11,411,1
HEW11,412,1
HEW11,413,1
HEW11,414,1
HEW11,415,1
HEW11,416,1
HEW11,417,1
HEW11,418,0
HEW11,419,0
HEW11,420,0
HEW11,421,0
HEW11,422,0
HEW11,423,0
HEW11,424,0
HEW11,425,0
HEW11,426,0
HEW11,427,0
HEW11,428,0
HEW11,429,0
HEW11,430,0
HEW11,431,0
HEW11,432,0
HEW11,433,0
