Analysis,SLN_ID,habitat,vertebrates,resource_type,Detritus,S,Interactions,L_D,C,Basal,Top,Herbiv,Carniv,MeanInDegree,StdInDegree,Mean_longest_chain,Mean_NTP,Max_NTP,Mean_NTP_norm,TrOmniv,q_inCoherence,Mean_path_len,Std_path_len
Rhynie_terr_lumped,260,ter,no,mixed,1,26,65,2.5,0.1,0.36,0,0.125,0.625,4.0625,2.46221445,1.461538462,2.404619767,4.666666667,0.515275664,0.6875,0.649863623,1.955307263,0.812965366
Rhynie_terr_lumped,261,ter,no,mixed,1,26,58,2.230769231,0.089230769,0.36,0.076923077,0.0625,0.625,3.625,3.138470965,1.346153846,2.315537904,4.333333333,0.534354901,0.75,0.59475902,1.879310345,0.715095358
Rhynie_terr_lumped,262,ter,no,mixed,1,26,51,1.961538462,0.078461538,0.36,0.038461538,0.125,0.5625,3.1875,2.344319375,1.615384615,2.564611249,5.5,0.466292954,0.625,0.806428488,2.473429952,1.109543475
Rhynie_terr_lumped,263,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0.076923077,0.125,0.5625,3.75,3.336665002,1.384615385,2.400906504,4.571428571,0.525198298,0.8125,0.66199273,1.886075949,0.797884812
Rhynie_terr_lumped,264,ter,no,mixed,1,26,71,2.730769231,0.109230769,0.36,0,0.1875,0.625,4.4375,4.501388675,1.192307692,2.23488366,4.121621622,0.542234068,0.625,0.593381587,1.689265537,0.583434212
Rhynie_terr_lumped,265,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0.115384615,0.0625,0.5625,4.25,3.838402445,1.461538462,2.401180503,5,0.480236101,0.75,0.796649756,1.976047904,0.924578027
Rhynie_terr_lumped,266,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0,0.1875,0.5,4.5,4.179314138,1.461538462,2.366406092,4.333333333,0.546093714,0.6875,0.776382617,1.85380117,0.816538711
Rhynie_terr_lumped,267,ter,no,mixed,1,26,82,3.153846154,0.126153846,0.36,0.115384615,0.125,0.5625,5.125,3.913651322,1.269230769,2.336210199,4.290322581,0.544530197,0.8125,0.643174451,1.683333333,0.664124576
Rhynie_terr_lumped,268,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0.076923077,0.25,0.6875,3.75,3.907258203,1.230769231,2.267744435,4.461538462,0.508287546,0.375,0.770619934,1.81884058,0.766406986
Rhynie_terr_lumped,269,ter,no,mixed,1,26,43,1.653846154,0.066153846,0.36,0.153846154,0.1875,0.625,2.6875,1.25,1.307692308,2.220834721,4.928571429,0.450604146,0.5,0.825536567,2.153846154,0.976161907
Rhynie_terr_lumped,27,ter,no,mixed,1,26,62,2.384615385,0.095384615,0.36,0,0.1875,0.5625,3.875,3.364025367,1.538461538,2.587623263,5.8,0.446141942,0.8125,0.848453844,2.324200913,1.08361808
Rhynie_terr_lumped,270,ter,no,mixed,1,26,71,2.730769231,0.109230769,0.36,0.076923077,0.1875,0.5625,4.4375,4.226405092,1.192307692,2.273300235,4.222222222,0.538413213,0.625,0.819657118,1.80952381,0.733724654
Rhynie_terr_lumped,271,ter,no,mixed,1,26,53,2.038461538,0.081538462,0.36,0.076923077,0.1875,0.5,3.3125,3.341032774,1.538461538,2.375041,5.125,0.463422634,0.6875,0.812841948,2.168674699,1.02477524
Rhynie_terr_lumped,272,ter,no,mixed,1,26,87,3.346153846,0.133846154,0.36,0,0.125,0.5625,5.4375,3.846535238,1.576923077,2.493847563,5.2,0.47958607,0.8125,0.784966008,1.978070175,0.936038966
Rhynie_terr_lumped,273,ter,no,mixed,1,26,58,2.230769231,0.089230769,0.36,0.192307692,0.3125,0.5625,3.625,3.913651322,1.153846154,2.280298495,4.375,0.521211085,0.5625,0.736968283,1.648648649,0.696075344
Rhynie_terr_lumped,274,ter,no,mixed,1,26,87,3.346153846,0.133846154,0.36,0,0.125,0.625,5.4375,4.501388675,1.346153846,2.482360636,5,0.496472127,0.5625,0.765246605,1.969026549,0.911124301
Rhynie_terr_lumped,275,ter,no,mixed,1,26,73,2.807692308,0.112307692,0.36,0.076923077,0.1875,0.625,4.5625,3.898183338,1.538461538,2.57803121,4.962962963,0.51945405,0.75,0.903773975,2.032258065,0.958056737
Rhynie_terr_lumped,276,ter,no,mixed,1,26,70,2.692307692,0.107692308,0.36,0,0.1875,0.5625,4.375,3.5,1.384615385,2.35187609,5.08,0.462967734,0.75,0.868677797,2.019900498,1.004789525
Rhynie_terr_lumped,277,ter,no,mixed,1,26,88,3.384615385,0.135384615,0.36,0,0.1875,0.5625,5.5,4.589843861,1.153846154,2.253290894,4.28,0.526469835,0.6875,0.74702809,1.705263158,0.688125807
Rhynie_terr_lumped,278,ter,no,mixed,1,26,43,1.653846154,0.066153846,0.36,0.230769231,0.3125,0.5,2.6875,2.75,1.115384615,2.15006993,4.2,0.511921412,0.4375,0.788265212,1.79,0.742572651
Rhynie_terr_lumped,279,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0,0.4375,0.5,4.5,4.320493799,1.230769231,2.129064824,4.03125,0.528140111,0.375,0.684610127,1.679012346,0.665515454
Rhynie_terr_lumped,28,ter,no,mixed,1,26,63,2.423076923,0.096923077,0.36,0,0.25,0.5,3.9375,3.043435559,1.269230769,2.228880171,4.1875,0.532269892,0.625,0.576545314,1.879781421,0.760838141
Rhynie_terr_lumped,280,ter,no,mixed,1,26,57,2.192307692,0.087692308,0.36,0.038461538,0.1875,0.5625,3.5625,3.669127962,1.346153846,2.267818927,4.322580645,0.524644677,0.625,0.564000452,1.879432624,0.814819676
Rhynie_terr_lumped,281,ter,no,mixed,1,26,51,1.961538462,0.078461538,0.36,0.192307692,0,0.5625,3.1875,2.1975365,1.5,2.340758714,4.5,0.520168603,0.9375,0.643652068,1.805084746,0.787275672
Rhynie_terr_lumped,282,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0.076923077,0.1875,0.5625,3.75,3.172801076,1.461538462,2.412008825,4.875,0.494771041,0.6875,0.773768735,1.944444444,0.857918903
Rhynie_terr_lumped,283,ter,no,mixed,1,26,62,2.384615385,0.095384615,0.36,0.038461538,0.1875,0.5625,3.875,3.180670789,1.269230769,2.303937576,4.6,0.500855995,0.75,0.744990958,1.930693069,0.722866402
Rhynie_terr_lumped,284,ter,no,mixed,1,26,51,1.961538462,0.078461538,0.36,0.076923077,0.1875,0.6875,3.1875,2.482438317,1.538461538,2.373091492,5.4,0.439461387,0.5,0.825682958,2.303571429,1.162069847
Rhynie_terr_lumped,285,ter,no,mixed,1,26,70,2.692307692,0.107692308,0.36,0.076923077,0.25,0.5,4.375,3.685557398,1.153846154,2.256430652,4.475,0.504230313,0.6875,0.718558224,1.824858757,0.721309657
Rhynie_terr_lumped,286,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0.038461538,0.1875,0.6875,4.25,3.750555514,1.384615385,2.399104042,4.678571429,0.512785597,0.5625,0.750740868,1.891304348,0.745940148
Rhynie_terr_lumped,287,ter,no,mixed,1,26,63,2.423076923,0.096923077,0.36,0.076923077,0.1875,0.625,3.9375,2.815877602,1.307692308,2.249235818,4.461538462,0.504139063,0.5,0.739495104,1.924855491,0.821311775
Rhynie_terr_lumped,288,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0.153846154,0.0625,0.5625,4.25,3.376388603,1.307692308,2.355319188,4.714285714,0.499613161,0.75,0.71345211,1.775641026,0.714582828
Rhynie_terr_lumped,289,ter,no,mixed,1,26,59,2.269230769,0.090769231,0.36,0.115384615,0.125,0.5625,3.6875,3.113813311,1.576923077,2.542910498,6.1,0.416870573,0.8125,0.594176962,2.256830601,1.197361939
Rhynie_terr_lumped,29,ter,no,mixed,1,26,71,2.730769231,0.109230769,0.36,0,0.25,0.5625,4.4375,3.595715042,1.423076923,2.412419836,4.894736842,0.492859967,0.625,0.844294549,1.985294118,0.862336962
Rhynie_terr_lumped,290,ter,no,mixed,1,26,63,2.423076923,0.096923077,0.36,0.076923077,0.1875,0.625,3.9375,3.395462659,1.230769231,2.263141584,4.142857143,0.546275555,0.625,0.645114345,1.777777778,0.668733855
Rhynie_terr_lumped,291,ter,no,mixed,1,26,69,2.653846154,0.106153846,0.36,0.115384615,0.1875,0.5625,4.3125,2.75,1.5,2.360543568,4.588235294,0.514477444,0.75,0.686719941,1.814606742,0.754953594
Rhynie_terr_lumped,292,ter,no,mixed,1,26,66,2.538461538,0.101538462,0.36,0.076923077,0.3125,0.5625,4.125,3.721558813,1.346153846,2.329025966,4.5,0.517561326,0.5625,0.739117763,1.857988166,0.796539076
Rhynie_terr_lumped,293,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0,0.0625,0.625,4.25,4.041451884,1.461538462,2.281527711,4.678571429,0.487654778,0.75,0.661972938,1.882716049,0.858901526
Rhynie_terr_lumped,294,ter,no,mixed,1,26,45,1.730769231,0.069230769,0.36,0.038461538,0.125,0.5625,2.8125,2.072639219,1.576923077,2.499890805,5.888888889,0.424509759,0.6875,1.003591873,2.361842105,1.215514183
Rhynie_terr_lumped,295,ter,no,mixed,1,26,96,3.692307692,0.147692308,0.36,0.038461538,0.125,0.5625,6,4.273952113,1.423076923,2.401254181,4.185185185,0.573750999,0.8125,0.758034413,1.734883721,0.703424109
Rhynie_terr_lumped,296,ter,no,mixed,1,26,59,2.269230769,0.090769231,0.36,0.153846154,0.25,0.6875,3.6875,2.982588361,1.538461538,2.529004941,4.916666667,0.514373886,0.5625,0.792339162,2.028089888,0.866382669
Rhynie_terr_lumped,297,ter,no,mixed,1,26,66,2.538461538,0.101538462,0.36,0.038461538,0.0625,0.5625,4.125,3.052321521,1.461538462,2.458782577,4.777777778,0.514628911,0.875,0.688959517,2.005128205,0.858537692
Rhynie_terr_lumped,298,ter,no,mixed,1,26,69,2.653846154,0.106153846,0.36,0,0.125,0.625,4.3125,3.572464136,1.461538462,2.459052325,4.616438356,0.532673055,0.6875,0.736709453,2.114155251,0.909042542
Rhynie_terr_lumped,299,ter,no,mixed,1,26,86,3.307692308,0.132307692,0.36,0,0.1875,0.625,5.375,4.303099658,1.230769231,2.274805139,4.1,0.554830522,0.6875,0.65560425,1.759433962,0.690940468
Rhynie_terr_lumped,3,ter,no,mixed,1,26,35,1.346153846,0.053846154,0.36,0.307692308,0.125,0.6875,2.1875,1.558578412,1.192307692,2.1125,4.166666667,0.507,0.4375,0.730021168,1.681818182,0.726616837
Rhynie_terr_lumped,30,ter,no,mixed,1,26,55,2.115384615,0.084615385,0.36,0.038461538,0.125,0.75,3.4375,2.70724337,1.615384615,2.479381695,5,0.495876339,0.5,0.743542391,2.139037433,0.916940409
Rhynie_terr_lumped,300,ter,no,mixed,1,26,74,2.846153846,0.113846154,0.36,0,0.125,0.6875,4.625,4.080441153,1.692307692,2.785672393,6,0.464278732,0.6875,1.060733067,2.226244344,1.088551546
Rhynie_terr_lumped,301,ter,no,mixed,1,26,43,1.653846154,0.066153846,0.36,0.192307692,0.125,0.625,2.6875,2.088659857,1.346153846,2.278349855,5.136363636,0.443572538,0.5625,0.944667456,1.942307692,0.90120656
Rhynie_terr_lumped,302,ter,no,mixed,1,26,80,3.076923077,0.123076923,0.36,0.038461538,0.0625,0.5,5,3.559026084,1.5,2.456833949,4.8,0.511840406,0.9375,0.671531307,1.98245614,0.854966894
Rhynie_terr_lumped,303,ter,no,mixed,1,26,69,2.653846154,0.106153846,0.36,0,0.125,0.6875,4.3125,4.672169375,1.423076923,2.43701463,4.5,0.541558807,0.5625,0.717841995,1.815286624,0.774775865
Rhynie_terr_lumped,304,ter,no,mixed,1,26,57,2.192307692,0.087692308,0.36,0.076923077,0.125,0.5625,3.5625,3.140461749,1.230769231,2.276461477,4.5,0.505880328,0.75,0.717294509,1.852941176,0.784379082
Rhynie_terr_lumped,305,ter,no,mixed,1,26,65,2.5,0.1,0.36,0,0.1875,0.5,4.0625,3.021451086,1.423076923,2.406317172,4.666666667,0.515639394,0.6875,0.698777709,1.798780488,0.736263807
Rhynie_terr_lumped,306,ter,no,mixed,1,26,66,2.538461538,0.101538462,0.36,0,0.1875,0.5625,4.125,3.138470965,1.384615385,2.340073726,4.294117647,0.544948676,0.75,0.658051654,1.917948718,0.762142867
Rhynie_terr_lumped,307,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0,0.375,0.5,4.5,4.531372125,1.269230769,2.258659945,4.547619048,0.496668679,0.5,0.894331852,1.967032967,0.846840726
Rhynie_terr_lumped,308,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0.038461538,0.25,0.5625,3.75,3.130495168,1.346153846,2.258497192,4.727272727,0.477759021,0.6875,0.680177283,1.717948718,0.763907309
Rhynie_terr_lumped,309,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0,0.125,0.5,4.25,3.31662479,1.346153846,2.329169759,4.8,0.4852437,0.6875,0.643910341,1.984848485,0.82767654
Rhynie_terr_lumped,31,ter,no,mixed,1,26,79,3.038461538,0.121538462,0.36,0,0.0625,0.5,4.9375,3.375771517,1.538461538,2.457404126,5.1,0.481843946,0.9375,0.759883856,1.949308756,0.90891265
Rhynie_terr_lumped,310,ter,no,mixed,1,26,71,2.730769231,0.109230769,0.36,0.076923077,0.125,0.625,4.4375,3.982775414,1.115384615,2.25291514,4.5,0.500647809,0.5625,0.627169638,1.72392638,0.678490914
Rhynie_terr_lumped,311,ter,no,mixed,1,26,83,3.192307692,0.127692308,0.36,0,0,0.5625,5.1875,4.182802091,1.653846154,2.533201536,4.466666667,0.567134672,0.875,0.695574456,1.884259259,0.789779132
Rhynie_terr_lumped,312,ter,no,mixed,1,26,57,2.192307692,0.087692308,0.36,0.038461538,0.1875,0.5625,3.5625,3.405265531,1.423076923,2.257867586,4.275862069,0.528049677,0.625,0.643887393,1.924137931,0.858638769
Rhynie_terr_lumped,313,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0.038461538,0.0625,0.625,4.25,3.587013614,1.269230769,2.331432872,4.315789474,0.540210056,0.625,0.674163408,1.735099338,0.68994673
Rhynie_terr_lumped,314,ter,no,mixed,1,26,38,1.461538462,0.058461538,0.36,0.269230769,0.25,0.6875,2.375,1.62788206,1.653846154,2.467874753,5.416666667,0.455607647,0.5625,0.882658942,2.411290323,1.268839152
Rhynie_terr_lumped,315,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0,0.125,0.625,4.5,3.829708431,1.230769231,2.253551893,4.239583333,0.531550324,0.5,0.700397213,1.887179487,0.771656234
Rhynie_terr_lumped,316,ter,no,mixed,1,26,71,2.730769231,0.109230769,0.36,0.038461538,0.1875,0.5,4.4375,3.650913128,1.461538462,2.395925896,4.344827586,0.551443262,0.8125,0.649349079,1.859459459,0.760241473
Rhynie_terr_lumped,317,ter,no,mixed,1,26,48,1.846153846,0.073846154,0.36,0.192307692,0.25,0.6875,3,2.943920289,1.384615385,2.369788258,5.083333333,0.466187854,0.4375,0.923887647,2.079136691,0.940742447
Rhynie_terr_lumped,318,ter,no,mixed,1,26,62,2.384615385,0.095384615,0.36,0.076923077,0.25,0.625,3.875,2.82547931,1.384615385,2.338192172,4.642857143,0.503610622,0.625,0.823770081,2.02173913,0.868114732
Rhynie_terr_lumped,319,ter,no,mixed,1,26,44,1.692307692,0.067692308,0.36,0.269230769,0.1875,0.625,2.75,2.236067977,1.384615385,2.451294539,6,0.40854909,0.5,0.655168806,1.722222222,0.821450865
Rhynie_terr_lumped,32,ter,no,mixed,1,26,55,2.115384615,0.084615385,0.36,0.230769231,0.125,0.5625,3.4375,2.393567769,1.384615385,2.493284987,5.5,0.453324543,0.5625,0.783881502,2.083916084,0.975015374
Rhynie_terr_lumped,320,ter,no,mixed,1,26,61,2.346153846,0.093846154,0.36,0.076923077,0.1875,0.6875,3.8125,3.525502328,1.384615385,2.290872286,4.636363636,0.494109709,0.5,0.792584647,1.848920863,0.867393806
Rhynie_terr_lumped,321,ter,no,mixed,1,26,75,2.884615385,0.115384615,0.36,0,0.125,0.5625,4.6875,4.512482687,1.269230769,2.239359772,4.018518519,0.557260035,0.6875,0.632788525,1.670391061,0.606857223
Rhynie_terr_lumped,322,ter,no,mixed,1,26,82,3.153846154,0.126153846,0.36,0.038461538,0.125,0.5,5.125,4.161329916,1.269230769,2.265343518,4.010204082,0.564894821,0.8125,0.589054986,1.731481481,0.641313789
Rhynie_terr_lumped,323,ter,no,mixed,1,26,76,2.923076923,0.116923077,0.36,0,0.125,0.625,4.75,3.890158523,1.346153846,2.392177238,4.6,0.52003853,0.75,0.806550421,1.834196891,0.731345437
Rhynie_terr_lumped,324,ter,no,mixed,1,26,79,3.038461538,0.121538462,0.36,0,0.0625,0.625,4.9375,3.872445394,1.423076923,2.52430093,5,0.504860186,0.625,0.762304437,1.976076555,0.901068764
Rhynie_terr_lumped,325,ter,no,mixed,1,26,76,2.923076923,0.116923077,0.36,0,0.0625,0.5625,4.75,4.155317878,1.461538462,2.298641636,4.333333333,0.530455762,0.625,0.623540839,1.713414634,0.724380369
Rhynie_terr_lumped,326,ter,no,mixed,1,26,65,2.5,0.1,0.36,0.038461538,0.125,0.625,4.0625,3.940706366,1.615384615,2.442090956,4.9,0.498385909,0.625,0.658825994,1.967914439,0.879294337
Rhynie_terr_lumped,327,ter,no,mixed,1,26,54,2.076923077,0.083076923,0.36,0,0.25,0.5,3.375,3.739429547,1.346153846,2.287894091,4.625,0.494679804,0.6875,0.654231608,1.993548387,0.886381629
Rhynie_terr_lumped,328,ter,no,mixed,1,26,37,1.423076923,0.056923077,0.36,0.269230769,0.125,0.6875,2.3125,2.330057224,1.269230769,2.241712454,4.375,0.512391418,0.3125,0.574863299,1.865168539,0.786115467
Rhynie_terr_lumped,329,ter,no,mixed,1,26,74,2.846153846,0.113846154,0.36,0,0.1875,0.5,4.625,3.344149119,1.423076923,2.325489624,4.564516129,0.509471225,0.6875,0.774863442,1.922330097,0.816767219
Rhynie_terr_lumped,33,ter,no,mixed,1,26,50,1.923076923,0.076923077,0.36,0.115384615,0.0625,0.5625,3.125,1.74642492,1.653846154,2.430812791,5,0.486162558,0.8125,0.635581686,2.162011173,0.943045735
Rhynie_terr_lumped,330,ter,no,mixed,1,26,66,2.538461538,0.101538462,0.36,0.153846154,0.125,0.5625,4.125,3.263433774,1.538461538,2.411246012,4.37037037,0.551725782,0.75,0.751586859,1.867052023,0.777377062
Rhynie_terr_lumped,331,ter,no,mixed,1,26,43,1.653846154,0.066153846,0.36,0.192307692,0.25,0.5,2.6875,2.891798748,1.115384615,2.042884077,4.2,0.486400971,0.5,0.530966377,1.776699029,0.740058806
Rhynie_terr_lumped,332,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0,0.1875,0.5625,4.5,3.759432581,1.269230769,2.267286608,4.9,0.462711553,0.625,0.742679202,1.958974359,0.860567407
Rhynie_terr_lumped,333,ter,no,mixed,1,26,76,2.923076923,0.116923077,0.36,0.115384615,0.1875,0.625,4.75,4.041451884,1.269230769,2.36911975,4.666666667,0.507668518,0.625,0.838471139,1.820359281,0.830918995
Rhynie_terr_lumped,334,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0,0.25,0.5,3.75,3.941235001,1.153846154,2.195757021,4.071428571,0.539308742,0.5625,0.651027872,1.781021898,0.734800178
Rhynie_terr_lumped,335,ter,no,mixed,1,26,54,2.076923077,0.083076923,0.36,0.038461538,0.3125,0.5,3.375,3.283798613,1.384615385,2.228760129,4.5,0.495280029,0.6875,0.584214003,1.796875,0.78729453
Rhynie_terr_lumped,336,ter,no,mixed,1,26,59,2.269230769,0.090769231,0.36,0,0.25,0.5625,3.6875,3.927997794,1.307692308,2.373375859,5,0.474675172,0.5,0.735060882,1.913793103,0.759170891
Rhynie_terr_lumped,337,ter,no,mixed,1,26,68,2.615384615,0.104615385,0.36,0,0.1875,0.625,4.25,3.820994635,1.153846154,2.246445659,4.055555556,0.553918108,0.5,0.599204247,1.653333333,0.61291105
Rhynie_terr_lumped,338,ter,no,mixed,1,26,39,1.5,0.06,0.36,0.269230769,0.1875,0.6875,2.4375,2.36555138,1.269230769,1.992673993,4.75,0.419510314,0.25,0.956004929,1.821428571,0.823754471
Rhynie_terr_lumped,339,ter,no,mixed,1,26,80,3.076923077,0.123076923,0.36,0.038461538,0.125,0.6875,5,4.131182236,1.538461538,2.442955716,4.631578947,0.527456348,0.6875,0.807229009,1.908629442,0.858199735
Rhynie_terr_lumped,34,ter,no,mixed,1,26,83,3.192307692,0.127692308,0.36,0.038461538,0.1875,0.5625,5.1875,4.385107372,1.384615385,2.30977959,4.292682927,0.538073654,0.75,0.691640723,1.708791209,0.703448232
Rhynie_terr_lumped,340,ter,no,mixed,1,26,53,2.038461538,0.081538462,0.36,0.076923077,0.1875,0.5625,3.3125,3.004857179,1.5,2.470508814,5.555555556,0.444691586,0.6875,0.810802073,2.226190476,1.064969601
Rhynie_terr_lumped,341,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0.115384615,0.1875,0.5,4.5,3.405877273,1.192307692,2.282064396,4.428571429,0.515304864,0.75,0.632200448,1.821621622,0.755823455
Rhynie_terr_lumped,342,ter,no,mixed,1,26,53,2.038461538,0.081538462,0.36,0.115384615,0.1875,0.625,3.3125,3.380705055,1.5,2.495501312,5.428571429,0.45969761,0.5625,0.766447898,2.118421053,1.0094534
Rhynie_terr_lumped,343,ter,no,mixed,1,26,64,2.461538462,0.098461538,0.36,0,0.1875,0.5,4,3.366501646,1.269230769,2.152512343,4.142857143,0.519571945,0.6875,0.578760107,1.654676259,0.622200748
Rhynie_terr_lumped,344,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0.115384615,0.1875,0.5625,3.75,3.568379651,1.346153846,2.314134142,4.9,0.472272274,0.625,0.668615556,2.118644068,0.966802587
Rhynie_terr_lumped,345,ter,no,mixed,1,26,57,2.192307692,0.087692308,0.36,0.038461538,0.25,0.5,3.5625,3.723237838,1.384615385,2.372068166,5,0.474413633,0.5625,0.894624962,2.114285714,0.945996664
Rhynie_terr_lumped,346,ter,no,mixed,1,26,45,1.730769231,0.069230769,0.36,0.192307692,0.1875,0.625,2.8125,1.905037182,1.538461538,2.45986045,4.75,0.517865358,0.6875,0.746349848,2.230769231,0.935646431
Rhynie_terr_lumped,347,ter,no,mixed,1,26,73,2.807692308,0.112307692,0.36,0.115384615,0.25,0.5625,4.5625,4.304551854,1.307692308,2.29365406,4.428571429,0.517921884,0.625,0.80610548,1.79375,0.793819483
Rhynie_terr_lumped,348,ter,no,mixed,1,26,54,2.076923077,0.083076923,0.36,0.192307692,0.0625,0.625,3.375,3.774917218,1.5,2.414877049,4.384615385,0.550761432,0.8125,0.607801463,1.694444444,0.729336318
Rhynie_terr_lumped,349,ter,no,mixed,1,26,51,1.961538462,0.078461538,0.36,0.115384615,0.1875,0.625,3.1875,2.509149922,1.461538462,2.401717113,4.785714286,0.501851337,0.625,0.891989329,2.160714286,0.974712346
Rhynie_terr_lumped,35,ter,no,mixed,1,26,56,2.153846154,0.086153846,0.36,0.038461538,0.0625,0.5625,3.5,3.614784456,1.230769231,2.142424363,4.6,0.465744427,0.625,0.700926177,1.980392157,0.86959298
Rhynie_terr_lumped,350,ter,no,mixed,1,26,66,2.538461538,0.101538462,0.36,0.076923077,0.1875,0.625,4.125,3.383784863,1.153846154,2.246393368,4.282608696,0.524538553,0.5,0.694910266,1.856353591,0.708147793
Rhynie_terr_lumped,351,ter,no,mixed,1,26,48,1.846153846,0.073846154,0.36,0.115384615,0.3125,0.5,3,2.828427125,1.076923077,2.048846639,3.84375,0.533033272,0.5,0.581652035,1.56097561,0.649739948
Rhynie_terr_lumped,352,ter,no,mixed,1,26,59,2.269230769,0.090769231,0.36,0.115384615,0.125,0.5625,3.6875,2.651257563,1.384615385,2.357130572,4.346153846,0.542348627,0.6875,0.652708906,1.960227273,0.788204437
Rhynie_terr_lumped,353,ter,no,mixed,1,26,60,2.307692308,0.092307692,0.36,0.076923077,0.1875,0.6875,3.75,3.732738048,1.461538462,2.491482481,5,0.498296496,0.5625,0.784626385,1.966887417,0.874964522
Rhynie_terr_lumped,354,ter,no,mixed,1,26,64,2.461538462,0.098461538,0.36,0.038461538,0.125,0.5625,4,3.705851229,1.384615385,2.411685961,4.6,0.524279557,0.6875,0.714078727,1.955555556,0.831114364
Rhynie_terr_lumped,355,ter,no,mixed,1,26,45,1.730769231,0.069230769,0.36,0.153846154,0.1875,0.5,2.8125,2.857008925,1.5,2.464221107,5.7,0.432319492,0.75,0.589961535,2.45508982,1.210927091
Rhynie_terr_lumped,356,ter,no,mixed,1,26,69,2.653846154,0.106153846,0.36,0,0.125,0.625,4.3125,3.219083721,1.346153846,2.436174926,4.789473684,0.508651908,0.6875,0.762168098,1.92039801,0.776937475
Rhynie_terr_lumped,357,ter,no,mixed,1,26,65,2.5,0.1,0.36,0,0.1875,0.5625,4.0625,3.872445394,1.269230769,2.193661766,4.444444444,0.493573897,0.6875,0.633878186,1.760273973,0.772856721
Rhynie_terr_lumped,358,ter,no,mixed,1,26,45,1.730769231,0.069230769,0.36,0.307692308,0.0625,0.75,2.8125,3.059820256,1.269230769,2.158707521,5.333333333,0.40475766,0.375,1.00327598,1.981981982,0.943706252
Rhynie_terr_lumped,359,ter,no,mixed,1,26,73,2.807692308,0.112307692,0.36,0.076923077,0.25,0.5625,4.5625,4.366062299,1.307692308,2.317432377,4.333333333,0.534792087,0.6875,0.80415006,1.790419162,0.767034151
Rhynie_terr_lumped,36,ter,no,mixed,1,26,78,3,0.12,0.36,0,0.1875,0.5625,4.875,3.981205847,1.307692308,2.303172818,4.347826087,0.529729748,0.6875,0.630827787,1.768844221,0.679300123
Rhynie_terr_lumped,360,ter,no,mixed,1,26,71,2.730769231,0.109230769,0.36,0,0.0625,0.5,4.4375,2.36555138,1.423076923,2.351468348,4.359375,0.539404926,0.9375,0.739557855,1.882075472,0.695455413
Rhynie_terr_lumped,361,ter,no,mixed,1,26,50,1.923076923,0.076923077,0.36,0.192307692,0.25,0.625,3.125,3.304037934,1.423076923,2.420794176,4.769230769,0.507585876,0.625,0.695048232,1.853448276,0.794046438
Rhynie_terr_lumped,362,ter,no,mixed,1,26,59,2.269230769,0.090769231,0.36,0.076923077,0.25,0.5,3.6875,3.004857179,1.538461538,2.546863104,6.166666667,0.413004828,0.75,1.147449169,1.907142857,0.951306777
Rhynie_terr_lumped,363,ter,no,mixed,1,26,74,2.846153846,0.113846154,0.36,0,0.0625,0.6875,4.625,3.5,1.461538462,2.355806687,4.423076923,0.532617164,0.6875,0.67519329,1.905660377,0.785270828
Rhynie_terr_lumped,364,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0.038461538,0.25,0.5,4.5,4.531372125,1.423076923,2.357138339,5,0.471427668,0.5625,0.906220631,1.762820513,0.796056243
Rhynie_terr_lumped,365,ter,no,mixed,1,26,45,1.730769231,0.069230769,0.36,0.192307692,0.25,0.5,2.8125,1.641899307,1.423076923,2.255469509,4.315789474,0.522608789,0.6875,0.60353372,2.029411765,0.868725558
Rhynie_terr_lumped,366,ter,no,mixed,1,26,72,2.769230769,0.110769231,0.36,0,0.0625,0.5625,4.5,4.03319559,1.346153846,2.259930603,4.11627907,0.549022689,0.8125,0.689053422,1.741573034,0.647081058
Rhynie_terr_lumped,367,ter,no,mixed,1,26,64,2.461538462,0.098461538,0.36,0,0.125,0.625,4,3.405877273,1.346153846,2.325031388,4.285714286,0.542507324,0.5625,0.602747348,1.909090909,0.772918235
Rhynie_terr_lumped,368,ter,no,mixed,1,26,79,3.038461538,0.121538462,0.36,0,0.125,0.625,4.9375,3.375771517,1.423076923,2.390550061,4.6,0.519684796,0.625,0.717854424,1.884259259,0.753616032
